pet_species,breed,age_years,weight_status,living_situation,exercise_level,conditions_count,allergies_count,health_risk_score
Dog,Labrador Retriever,8.92014449597907,Normal,House,Very Active,0,0,0.4272002504385358
Dog,Mixed Breed,7.618873612725007,Normal,Apartment,Moderate,0,0,0.2077038426998793
Dog,Yorkshire Terrier,9.699416982448394,Overweight,House,Sedentary,0,0,0.7905050409173162
Dog,Labrador Retriever,9.713650386868455,Normal,Apartment,Light,1,0,0.593298312695246
Dog,Labrador Retriever,,normal,Apartment,Moderate,1,0,0.3110792792618356
Dog,Chihuahua,12.591853471349092,Normal,House,Active,0,0,0.5549776927238532
Dog,German Shepherd,9.500336047933557,Overweight,Apartment,Active,0,0,0.26633745470823833
Dog,Poodle,9.129862734610647,Normal,Apartment,Active,0,0,0.23441675846163887
Dog,German Shepherd,5.585838033790861,Overweight,Apartment,Moderate,0,0,0.40204530945105993
Dog,Mixed Breed,12.286472476726349,Normal,House,Very Active,0,0,0.44210025534059305
Dog,Mixed Breed,11.480225951581623,Normal,Apartment,Light,0,0,0.5573735368332973
Dog,Chihuahua,12.0722836487389,Normal,House,Light,0,0,0.4875396409324661
Dog,Yorkshire Terrier,16.80781019317414,Normal,Apartment,Moderate,0,0,0.4431128034947727
Dog,Yorkshire Terrier,12.484402602610334,Unknown,Apartment,Active,0,0,0.31745201862736205
Dog,Yorkshire Terrier,12.97802360924161,Normal,House,Active,0,0,0.39567336807663206
Dog,Labrador Retriever,6.189273667075019,Normal,Apartment,Moderate,0,0,0.2876043785077912
Dog,Labrador Retriever,9.820814908606406,Normal,House,Light,0,0,0.31451081661300373
Dog,Yorkshire Terrier,14.329792230547115,Overweight,House,Moderate,0,0,0.5923039347431414
Dog,Golden Retriever,11.769810917424186,Normal,House,Moderate,0,0,0.5120722604177782
Dog,Mixed Breed,11.846241018736036,Normal,House,Very Active,0,0,0.3037017872626566
Dog,Mixed Breed,13.593849860644749,Normal,House,Light,0,0,0.4310756853045151
Dog,Bulldog,9.79524637062921,Overweight,Outdoor,Moderate,0,0,0.7213124810829017
Dog,Beagle,16.455409046340197,Overweight,House,Moderate,0,0,0.5972219695249431
Dog,Poodle,10.993872228432906,Overweight,Apartment,Moderate,0,0,0.4355464017632508
Dog,Bulldog,10.057926459904786,Normal,Apartment,Active,0,0,0.30702396657316805
Dog,Labrador Retriever,8.204241459573128,Normal,Apartment,Active,1,0,0.4365558381107028
Dog,Dachshund,15.374261568276738,Normal,House,Active,0,0,0.37363061265548736
Dog,Yorkshire Terrier,12.10866977513981,Normal,Apartment,Active,0,0,0.361237096472512
Dog,Chihuahua,12.238824741351175,Normal,Apartment,Light,0,0,0.3865112828311926
Dog,Bulldog,3.766834563225526,Normal,House,Active,0,0,0.10329406044953902
Dog,German Shepherd,8.176672504200495,Overweight,Apartment,Active,0,0,0.40578736709253704
Dog,Dachshund,11.160712317783574,Underweight,Apartment,Active,0,0,0.5308977829528488
Dog,Yorkshire Terrier,8.92601753505918,Normal,House,Active,0,0,0.3226694431259437
Dog,Dachshund,14.9654454558103,Normal,House,Moderate,0,0,0.4198799595237237
Dog,Bulldog,5.5603168675566685,Normal,House,Active,1,0,0.3954976810797605
Dog,German Shepherd,7.799693525509267,Normal,Apartment,Unknown,-1,0,0.439871379448972
Dog,Labrador Retriever,6.701630277156486,Normal,House,Active,0,0,0.21593298802243563
Dog,Mixed Breed,13.046211836596349,Underweight,House,Moderate,1,1,0.6516320490716069
Dog,Labrador Retriever,6.81482753761669,Normal,House,Very Active,0,0,0.34941978763255527
Dog,Labrador Retriever,10.667625664673148,Normal,Apartment,Very Active,0,0,0.3845229769433379
Dog,Poodle,18.49426160808596,normal,Apartment,Light,0,0,0.44797032447439783
Dog,Poodle,11.913287781533047,Normal,House,Moderate,1,0,0.4570029342335826
Dog,Chihuahua,,Normal,House,Moderate,0,0,0.3794905325461728
Dog,Dachshund,15.551260619974638,Normal,Apartment,Active,0,0,0.3543402965000419
Dog,Chihuahua,13.827443712509432,Overweight,House,Moderate,0,0,0.5115425811085685
Dog,Labrador Retriever,12.26873692104314,Normal,House,Active,0,0,0.3482463024022787
Dog,Chihuahua,11.679326371458874,Overweight,Outdoor,Unknown,1,0,0.7811360321430311
Dog,German Shepherd,11.044381739690124,Obese,House,Moderate,0,0,0.45173619002185805
Dog,Poodle,10.883915963623679,Normal,House,Light,0,0,0.43320551870433816
Dog,Golden Retriever,,Normal,House,Moderate,0,0,0.32537802129499765
Dog,Bulldog,9.15930964347608,Normal,Apartment,Very Active,1,0,0.42941154414001276
Dog,Labrador Retriever,12.908713645078148,Normal,Apartment,Very Active,0,0,0.283827697373381
Dog,German Shepherd,10.60680689966886,Normal,Apartment,Very Active,0,0,0.41846834040397174
Dog,Chihuahua,15.111637964167398,Normal,House,Moderate,2,0,0.5203715708860788
Dog,Chihuahua,14.930328477732903,Underweight,House,Light,0,0,0.7169163426692048
Dog,German Shepherd,11.557853011718066,Normal,House,Moderate,0,1,0.4184839193298624
Dog,Golden Retriever,10.526419944071463,Normal,House,Moderate,1,0,0.48095209882168916
Dog,Yorkshire Terrier,12.505117183579173,Normal,House,Active,0,0,0.4554846018100783
Dog,Beagle,11.534858737142798,Underweight,Apartment,Sedentary,0,0,0.7141183888104081
Dog,Labrador Retriever,9.158443181697098,Obese,House,Active,0,0,0.561309237761439
Dog,German Shepherd,11.69670208357824,Overweight,House,Moderate,0,0,0.48085336411150825
Dog,Dachshund,8.536037283793279,Normal,House,Light,0,0,0.4862656723728531
Dog,Chihuahua,10.763296310697736,Overweight,Apartment,Very Active,0,0,0.5581320692042363
Dog,Bulldog,9.46940746320937,Normal,Apartment,Moderate,0,0,0.29860029318615405
Dog,Bulldog,7.82099685146484,Normal,Farm,Sedentary,0,0,0.45344215810850946
Dog,Beagle,8.13883876598383,Normal,Apartment,Active,0,0,0.30305110192782686
Dog,Yorkshire Terrier,12.523293998091633,Normal,House,Very Active,0,0,0.3678605098162105
Dog,Labrador Retriever,11.54507177745905,Overweight,House,Active,0,0,0.4921843680149861
Dog,Chihuahua,14.755997110595562,Overweight,Farm,Moderate,1,0,0.582291690810947
Dog,Labrador Retriever,6.8049435414090595,Normal,Apartment,Moderate,0,0,0.10459961358113656
Dog,Golden Retriever,11.55599217630822,Overweight,Farm,Active,0,0,0.4857919612943779
Dog,Poodle,13.897321474466914,Normal,Farm,Light,1,0,0.6004417434068883
Dog,Golden Retriever,7.927679797835195,Normal,Apartment,Very Active,0,0,0.27163179429010015
Dog,Mixed Breed,10.792137276057407,Normal,House,Moderate,0,0,0.3765044161306035
Dog,Mixed Breed,10.311691941236425,Normal,House,Moderate,0,0,0.36634391779080416
Dog,Golden Retriever,9.799352384481136,Normal,Apartment,Moderate,0,0,0.38344872012641706
Dog,Dachshund,9.990813580075674,Normal,House,Active,2,0,0.6309456160370389
Dog,Labrador Retriever,5.921247946539588,Normal,Apartment,Active,0,0,0.34490130252304796
Dog,Mixed Breed,14.06917248118323,Obese,House,Active,0,0,0.5346121681283681
Dog,Mixed Breed,10.72193484662825,Overweight,Apartment,Active,0,0,0.3921260856153818
Dog,Chihuahua,12.378343532377825,Normal,House,Very Active,0,0,0.3694369784830979
Dog,German Shepherd,9.217966010516076,Normal,Apartment,Moderate,0,0,0.34100644995885565
Dog,Mixed Breed,16.47976838686104,Normal,house,Active,0,0,0.45445263516252354
Dog,German Shepherd,8.93743260313714,Normal,House,MODERATE,0,0,0.34416995599876576
Dog,Bulldog,5.651661515453114,Normal,Apartment,Active,0,0,0.20150622585133304
Dog,Beagle,10.503765958209161,Normal,Apartment,Active,0,0,0.17079677057471332
Dog,Bulldog,10.376345019821109,Normal,House,Moderate,0,0,0.3415532252345497
Dog,Poodle,10.634388879368792,Normal,Apartment,Sedentary,0,1,0.6240320980195796
Dog,Bulldog,6.282710610518781,Normal,House,Moderate,0,0,0.1889968906663296
Dog,Beagle,14.85581613634588,Normal,Apartment,Active,0,0,0.30745053348528656
Dog,Dachshund,9.021774651780484,Normal,House,Unknown,0,0,0.2854503247865595
Dog,Bulldog,11.001034769861064,Normal,APARTMENT,Moderate,0,0,0.26746915307950964
Dog,German Shepherd,6.8465407441081405,Normal,Outdoor,Moderate,1,0,0.4164938576963704
Dog,German Shepherd,8.087618176142787,Overweight,Apartment,Moderate,0,0,0.3446155901357352
Dog,Beagle,13.865468518286008,Normal,House,Active,0,1,0.4284938827969243
Dog,Chihuahua,13.764070624911547,Normal,House,Moderate,0,0,0.36840995252080755
Dog,Dachshund,14.504880669479416,Normal,Apartment,Active,0,0,0.40649974835453867
Dog,Poodle,13.799593227178477,Normal,Apartment,Active,0,0,0.4917121794192957
Dog,Golden Retriever,9.734845227404904,Normal,Apartment,moderate,0,0,0.3924566742259782
Dog,Bulldog,10.45121249880143,Normal,House,Light,0,0,0.3885537413623861
Dog,Golden Retriever,9.574538443687679,Overweight,House,Active,0,0,0.40523252492757156
Dog,Chihuahua,14.47461959053116,Normal,House,Active,0,0,0.435633037106069
Dog,German Shepherd,10.279344172697513,Normal,House,Active,1,0,0.33716044230280956
Dog,Poodle,9.07520791072428,Normal,Apartment,Active,0,0,0.05172318115195365
Dog,Beagle,11.20248083311794,Normal,Apartment,Sedentary,0,0,0.5225842679069307
Dog,Chihuahua,12.684804919470103,Normal,Unknown,Light,0,0,0.45257453532879494
Dog,Mixed Breed,12.21839950797596,Normal,House,Very Active,0,0,0.3887983379701767
Dog,Labrador Retriever,8.933107207794116,Normal,House,Active,0,0,0.23531534514239097
Dog,Yorkshire Terrier,12.408394536172386,Normal,House,Moderate,0,0,0.4401911331967406
Dog,Golden Retriever,8.385089552188662,Normal,Apartment,Active,0,0,0.20376643051175294
Dog,Mixed Breed,15.571484032662493,Normal,Apartment,Moderate,0,0,0.5615172888895891
Dog,Mixed Breed,10.356149449845628,Overweight,Apartment,Moderate,0,0,0.3987666133081334
Dog,Golden Retriever,16.35916973825382,Underweight,Apartment,Active,0,0,0.5146245527364269
Dog,Labrador Retriever,10.66264011210078,Unknown,House,Moderate,1,0,0.4096506564157062
Dog,Poodle,13.209431852379613,Normal,House,Very Active,1,0,0.4453553872945344
Dog,Beagle,12.609081250018434,Normal,Farm,Active,0,0,0.31545433991600175
Dog,Labrador Retriever,10.931086617455533,Normal,House,Light,0,0,0.35541642633828846
Dog,Yorkshire Terrier,11.514084069134485,Overweight,House,Active,1,-1,0.5648957683369005
Dog,German Shepherd,4.737803614669191,Overweight,House,Moderate,1,0,0.2625967756907397
Dog,Golden Retriever,12.108535773489999,Obese,House,Active,0,0,0.6317877517197289
Dog,Chihuahua,17.474089729192485,Normal,House,Moderate,0,0,0.3547746370788714
Dog,Labrador Retriever,8.60472660573511,Normal,House,Active,0,0,0.13672502103012465
Dog,German Shepherd,9.473954041496858,Normal,House,Moderate,0,0,0.3695627682353084
Dog,Golden Retriever,10.188584097253981,Normal,Apartment,Moderate,0,0,0.17561441699330615
Dog,Labrador Retriever,10.26544691955553,Overweight,Apartment,Moderate,0,0,0.41774476406620387
Dog,Labrador Retriever,12.711198957682676,Normal,House,Moderate,1,0,0.4080215716730492
Dog,Golden Retriever,11.895265496293678,Normal,Apartment,Active,1,0,0.4309280620526215
Dog,Chihuahua,12.7923473707914,Normal,Apartment,Active,0,0,0.36759038837467195
Dog,Labrador Retriever,5.8138893404307606,Normal,House,Active,0,0,0.14458262982328238
Dog,Yorkshire Terrier,13.145877510713694,Normal,Apartment,Moderate,0,0,0.30333481367615167
Dog,Chihuahua,13.578525947973127,Overweight,House,Light,0,0,0.5697554769047881
Dog,Dachshund,13.983721801380533,Normal,House,Active,0,0,0.23979187816855618
Dog,Mixed Breed,14.27577186529902,Normal,Apartment,Moderate,0,0,0.4971701421691769
Dog,German Shepherd,7.815401632322709,Normal,Unknown,Moderate,0,0,0.4051518509761919
Dog,Poodle,11.766414822707501,Overweight,House,Active,2,0,0.7036468904590363
Dog,Labrador Retriever,6.829911126247117,Normal,House,Moderate,0,0,0.2464645484761855
Dog,Labrador Retriever,7.318142435650484,Normal,House,Moderate,0,1,0.3455025978419016
Dog,Poodle,18.610858367542587,Normal,Outdoor,Very Active,0,0,0.42976237372838777
Dog,Mixed Breed,11.942750984755467,Normal,House,Active,0,0,0.33651399460031106
Dog,Golden Retriever,9.73351309771337,Normal,Unknown,Active,0,0,0.37108259130633325
Dog,Golden Retriever,11.483891805702154,Normal,Farm,Sedentary,0,0,0.29444674534090065
Dog,Beagle,,Overweight,Outdoor,Moderate,4,0,0.9886546705036225
Dog,Chihuahua,15.461258040298272,Normal,Apartment,Moderate,0,0,0.43597247253006804
Dog,German Shepherd,9.976532944323404,Normal,House,Moderate,0,0,0.3629652941253416
Dog,Beagle,14.073687104829371,Normal,House,Moderate,0,1,0.4459676509947632
Dog,Mixed Breed,15.501277953777134,Normal,House,Moderate,0,0,0.499115708235155
Dog,Dachshund,13.390543947493757,Normal,House,Light,0,0,0.5327900614250126
Dog,Chihuahua,13.57637690629158,Normal,House,Active,1,0,0.4834953363717159
Dog,Labrador Retriever,7.8939987936580085,Normal,House,Moderate,0,0,0.29071804338471663
Dog,Labrador Retriever,11.019812543785713,Normal,House,Moderate,0,0,0.31039818796705293
Dog,Chihuahua,13.07352369231887,Overweight,Apartment,Active,0,0,0.6797749612165702
Dog,Beagle,18.16800927703123,Normal,Apartment,Active,0,0,0.32061133708075895
Dog,Labrador Retriever,9.428500211649954,Normal,House,Active,0,0,0.20902205426431808
Dog,Labrador Retriever,11.096189347024318,NORMAL,Apartment,Active,0,0,0.32349311955600557
Dog,Bulldog,10.56919418700258,Normal,House,Active,0,0,0.32187205099492505
Dog,Dachshund,14.122713626127176,Obese,Apartment,Active,0,0,0.7742775666374808
Dog,Chihuahua,14.983173058675554,Normal,House,Active,0,0,0.5127030416236574
Dog,Chihuahua,16.786290710546147,Overweight,House,Moderate,0,0,0.6391158906572529
Dog,Yorkshire Terrier,13.704337659573435,Normal,House,Active,0,0,0.4995538952738786
Dog,Yorkshire Terrier,13.714796651189957,Normal,House,Very Active,-1,0,0.308776197811105
Dog,German Shepherd,6.908430176773422,Obese,Outdoor,Moderate,0,0,0.764826645910869
Dog,Yorkshire Terrier,15.844265506786945,Overweight,Apartment,Active,0,0,0.5779675999488239
Dog,Golden Retriever,18.73969447400025,Normal,House,Light,0,0,0.3829275233258649
Dog,German Shepherd,,Normal,Farm,Light,0,0,0.3779025330612829
Dog,Beagle,13.37307699125412,Overweight,Apartment,Moderate,1,0,0.828199303317079
Dog,Beagle,10.623197010761222,Overweight,Apartment,Light,0,0,0.4803663691156222
Dog,Beagle,14.646260751127945,Normal,House,Sedentary,0,0,0.5544950157441333
Dog,Chihuahua,11.281885152842992,Normal,Apartment,Active,1,0,0.3387716927460449
Dog,Chihuahua,11.865150729030768,Normal,Apartment,Very Active,0,0,0.26342098323911695
Dog,German Shepherd,10.04599555222171,Obese,Apartment,Moderate,0,0,0.6630477984801486
Dog,Chihuahua,10.985594678861153,Normal,Apartment,Active,0,0,0.30523140248445396
Dog,Bulldog,10.645517617359769,Normal,Farm,Unknown,1,0,0.3879151621235766
Dog,Dachshund,13.935328654048412,Overweight,House,Very Active,0,0,0.448591606960562
Dog,Mixed Breed,12.450133121120356,Normal,Apartment,Active,0,0,0.42988877902649336
Dog,Beagle,12.174367122102623,Normal,Apartment,Moderate,0,0,0.29230618024652183
Dog,Golden Retriever,8.72416254198063,Normal,Apartment,Very Active,0,0,0.2914232282861028
Dog,Mixed Breed,12.012285247397823,Normal,House,Very Active,0,0,0.3368588522920975
Dog,Golden Retriever,7.695350467186717,Normal,Outdoor,Active,0,0,0.32359041957721446
Dog,Poodle,14.02849138622898,Normal,House,Moderate,0,0,0.2887087646243701
Dog,Poodle,12.97673980232036,Normal,House,Moderate,0,0,0.2534170257815205
Dog,Yorkshire Terrier,12.941119622814405,Normal,Unknown,Very Active,0,0,0.3448740518240612
Dog,Bulldog,,Overweight,Apartment,Very Active,0,0,0.3490789938308386
Dog,German Shepherd,5.304632280495845,Overweight,Apartment,Moderate,0,0,0.2655795567088282
Dog,Labrador Retriever,10.384579790195643,Normal,Apartment,Moderate,1,0,0.46900898525284057
Dog,Bulldog,5.115940024293311,Overweight,House,Active,0,0,0.3614087570854123
Dog,Labrador Retriever,8.76719294400057,Normal,Apartment,Moderate,0,0,0.39083441915751654
Dog,Poodle,16.674038326261293,Normal,House,Light,1,0,0.4411470274880548
Dog,Labrador Retriever,11.594741845417072,Normal,House,Moderate,0,0,0.3089571429274422
Dog,Dachshund,13.38878161585562,Normal,Apartment,Moderate,-1,0,0.29428071139822487
Dog,Mixed Breed,9.050859298848225,Normal,House,Active,0,0,0.2579857454616609
Dog,Labrador Retriever,13.354251907354982,Normal,House,Moderate,0,0,0.18063265706334763
Dog,Dachshund,13.083724293621307,Unknown,Apartment,Very Active,0,0,0.29718908117244175
Dog,Mixed Breed,11.701591011225341,Overweight,House,Active,0,0,0.6247214589601175
Dog,Poodle,16.39395943057918,Underweight,Apartment,Moderate,0,0,0.4141171771939755
Dog,Yorkshire Terrier,8.308618234895315,Normal,Apartment,Moderate,0,0,0.31574928037519717
Dog,Labrador Retriever,13.615486663738483,Normal,Apartment,Sedentary,0,0,0.4611984089409234
Dog,Dachshund,8.921328128514478,Normal,Apartment,Moderate,0,0,0.3830252977337571
Dog,Yorkshire Terrier,16.423469181490738,Normal,House,Very Active,1,0,0.35915371246067174
Dog,Labrador Retriever,12.316513770111017,Normal,Farm,Active,0,0,0.25844620813770874
Dog,Bulldog,8.874725300286844,Overweight,House,Active,0,0,0.42526606157555014
Dog,German Shepherd,8.111273471985138,Normal,House,Active,0,0,0.37586717690279464
Dog,Mixed Breed,10.967067528694184,Normal,apartment,MODERATE,1,0,0.40409908116078946
Dog,Dachshund,12.967021301723006,Normal,House,Very Active,0,0,0.4466188600493375
Dog,Golden Retriever,9.213984971116009,Normal,House,Active,0,0,0.3609427737987203
Dog,German Shepherd,11.345554994139329,Normal,Farm,Active,0,0,0.298516103768204
Dog,Beagle,11.005739715232705,Normal,House,Moderate,0,0,0.46571070234862777
Dog,Beagle,14.960431319150363,Normal,Apartment,Active,0,0,0.4231905914807324
Dog,Dachshund,13.104439991471828,Normal,Apartment,Active,1,0,0.46220574656475516
Dog,Poodle,11.543947507118958,Normal,Outdoor,Active,0,0,0.442108649022062
Dog,Yorkshire Terrier,16.079961178174088,Obese,Apartment,Unknown,0,0,0.5470089123144093
Dog,Bulldog,9.487573664588911,Normal,Apartment,Very Active,0,0,0.2451576290431125
Dog,Beagle,9.300402115528701,Underweight,Apartment,Very Active,0,1,0.3759206896043968
Dog,German Shepherd,11.823683973359866,Overweight,Apartment,Active,0,1,0.6210089346595017
Dog,Yorkshire Terrier,11.938878242143797,Overweight,House,Moderate,0,0,0.5716435839162815
Dog,Mixed Breed,10.340636530378488,Obese,Farm,Active,0,0,0.637024803646596
Dog,Yorkshire Terrier,13.168734203118188,Normal,Apartment,Active,0,0,0.39898160177063585
Dog,Poodle,11.098380219834521,Normal,Apartment,Very Active,0,0,0.3650811392081892
Dog,German Shepherd,10.753138897941817,Overweight,House,Sedentary,0,0,0.6795915032591171
Dog,German Shepherd,7.501583765399202,Normal,House,Very Active,0,0,0.16123138955710992
Dog,Golden Retriever,8.05652481035274,Normal,House,Active,1,0,0.4165964714336628
Dog,Labrador Retriever,10.696547980164796,Overweight,House,Very Active,0,0,0.34974427244205863
Dog,Poodle,12.229381211120932,Overweight,Apartment,Active,0,0,0.5147668559365528
Dog,Mixed Breed,15.85667031040376,Normal,Apartment,Moderate,0,0,0.3612754384537762
Dog,Beagle,11.811550968943084,Normal,Apartment,Moderate,-1,0,0.3923344055190403
Dog,Bulldog,9.166677454915202,Overweight,House,Active,0,0,0.5550140472710544
Dog,Dachshund,9.39166289237416,Normal,House,Active,1,0,0.30279592536548366
Dog,Mixed Breed,12.950857029041115,Normal,Apartment,Light,0,0,0.3290333013725832
Dog,Dachshund,10.146516808424357,Normal,Farm,Light,0,0,0.5357945283235199
Dog,German Shepherd,10.058354871521438,Normal,Apartment,Active,0,0,0.4676283697535639
Dog,Dachshund,8.237810017927183,Obese,House,Light,0,0,0.6248349167144565
Dog,Yorkshire Terrier,9.201634811307894,Overweight,Apartment,Moderate,0,0,0.20746024837731242
Dog,Labrador Retriever,14.591686577148511,Overweight,Apartment,Moderate,0,0,0.4273311405319259
Dog,Golden Retriever,9.45886944307138,Normal,House,Active,0,0,0.2387544733362163
Dog,Poodle,11.586179621616681,Normal,Apartment,Active,0,0,0.2773728268478256
Dog,Chihuahua,16.235123993311987,Normal,House,Moderate,0,0,0.36026313408556737
Dog,Dachshund,12.37969402403485,Overweight,House,Moderate,1,0,0.6979788359582305
Dog,Golden Retriever,11.345332411421165,Normal,Apartment,Moderate,0,0,0.3933472848412303
Dog,Mixed Breed,11.183586298102798,Normal,House,Light,1,0,0.4967614329132236
Dog,Beagle,15.7402555835639,Overweight,Apartment,Moderate,0,0,0.5119209118090906
Dog,Dachshund,11.065844804339575,Overweight,Unknown,Unknown,0,0,0.4307351832392865
Dog,Bulldog,8.103314080676546,Normal,House,Moderate,1,0,0.39750645204932095
Dog,Beagle,11.072604951071112,Normal,Apartment,Light,0,0,0.4041378567593511
Dog,Bulldog,9.254297482569248,Normal,Apartment,Moderate,1,0,0.532518193515757
Dog,Golden Retriever,7.635634848258047,Normal,Apartment,Very Active,1,0,0.4013723922999584
Dog,Bulldog,9.169566813089896,Normal,Apartment,Very Active,0,0,0.44989290656313574
Dog,Golden Retriever,5.7882482650354365,Normal,House,Active,0,0,0.05058916610400854
Dog,Labrador Retriever,7.6192090481530075,Overweight,Apartment,Very Active,0,0,0.3482245698863777
Dog,German Shepherd,10.709181053542293,Normal,House,Active,0,0,0.30974783210174245
Dog,Chihuahua,13.4774472508716,Normal,Apartment,Light,0,0,0.5122277511633941
Dog,German Shepherd,13.055482753873573,Normal,Apartment,Light,0,0,0.617201018941295
Dog,Bulldog,4.0196411805141805,Overweight,House,Active,0,0,0.40032697698934944
Dog,Labrador Retriever,11.663542059229446,Normal,Apartment,Light,0,0,0.5885682361016888
Dog,Labrador Retriever,7.119576551199954,Normal,House,Very Active,0,0,0.25663398979834884
Dog,Beagle,11.292783198700937,Normal,Apartment,Very Active,0,0,0.2763298450526421
Dog,Labrador Retriever,12.867779817770591,Normal,House,Moderate,0,0,0.354557216346282
Dog,Chihuahua,12.851127647095609,Normal,House,Moderate,0,0,0.21797362177828128
Dog,Dachshund,11.94005674375509,Normal,Apartment,Moderate,1,0,0.4741028576368368
Dog,Beagle,15.97459744545171,Normal,House,moderate,0,0,0.4459256976715201
Dog,Chihuahua,14.240146604878552,Overweight,House,Moderate,0,0,0.5627867502778608
Dog,Labrador Retriever,6.873259842529435,Normal,Outdoor,Moderate,0,0,0.38922070150781524
Dog,Bulldog,5.572254546039213,Normal,House,Light,0,0,0.13200866091600078
Dog,German Shepherd,9.271303190180891,Normal,Apartment,Sedentary,0,0,0.4519989978739095
Dog,Chihuahua,10.057508794522507,Normal,Apartment,Moderate,0,0,0.23692422037438274
Dog,Bulldog,6.233175591201901,Overweight,Apartment,Very Active,1,0,0.54655538851883
Dog,Chihuahua,15.321294710987315,Normal,house,Sedentary,0,0,0.7025114039186271
Dog,Mixed Breed,9.481613916969472,Overweight,House,Active,0,0,0.4334545947215458
Dog,Dachshund,8.63988842882039,Normal,House,Moderate,0,0,0.31322388858265304
Dog,Golden Retriever,8.707042290484829,Normal,Apartment,Moderate,0,0,0.23028753733215684
Dog,Dachshund,12.500598933653698,Normal,Apartment,Light,1,0,0.5506743206197486
Dog,Beagle,10.86363070314139,Normal,Apartment,Light,0,0,0.3997803518680249
Dog,German Shepherd,6.594527050048287,Unknown,Apartment,Active,0,0,0.2720863223392863
Dog,Dachshund,8.515422390467693,Normal,Apartment,Active,0,0,0.22501816072074837
Dog,Golden Retriever,12.98523812486538,OBESE,House,Moderate,0,0,0.5204089535885323
Dog,Bulldog,6.011107330147794,Normal,House,Moderate,0,1,0.33417366163183687
Dog,Poodle,9.39886258596518,Normal,Apartment,Moderate,0,0,0.2732382085636634
Dog,German Shepherd,8.541281892503733,Underweight,House,Moderate,0,0,0.23724162560236683
Dog,Labrador Retriever,7.679070825444451,Normal,House,Very Active,0,0,0.2990019826757745
Dog,Labrador Retriever,7.776378126901129,Normal,House,Moderate,0,0,0.22924892482517986
Dog,Chihuahua,10.82484727821992,Normal,Apartment,Moderate,0,0,0.3394534139085351
Dog,Chihuahua,12.26076280700734,Normal,HOUSE,Sedentary,0,0,0.4717650974668209
Dog,German Shepherd,2.162089476141256,Normal,House,Moderate,0,0,0.2922741449468709
Dog,Dachshund,9.983134049476277,Normal,Outdoor,Active,1,0,0.4142481517486506
